admission_date,gender,age,admission_count
2017-10-06,Male,5,1
2017-10-06,Male,53,1
2017-10-06,Male,55,1
2017-10-06,Male,62,2
2017-10-06,Male,66,1
2017-10-06,Male,72,2
2017-10-06,Male,75,1
2017-10-06,Male,76,1
2017-10-06,Male,80,1
2017-10-06,Male,81,1
2017-10-06,Male,82,1
2017-10-06,Male,83,1
2017-10-06,Male,86,1
2017-10-06,Male,97,1
2017-10-07,Female,12,1
2017-10-07,Female,15,1
2017-10-07,Female,18,1
2017-10-07,Female,19,1
2017-10-07,Female,25,1
2017-10-07,Female,28,1
2017-10-07,Female,31,2
2017-10-07,Female,32,2
2017-10-07,Female,33,1
2017-10-07,Female,36,1
2017-10-07,Female,37,1
2017-10-07,Female,39,1
2017-10-07,Female,40,2
2017-10-07,Female,42,1
2017-10-07,Female,43,1
2017-10-07,Female,47,1
2017-10-07,Female,57,1
2017-10-07,Female,58,1
2017-10-07,Female,67,1
2017-10-07,Female,68,1
2017-10-07,Female,69,1
2017-10-07,Female,7,1
2017-10-07,Female,70,1
2017-10-07,Female,71,1
2017-10-07,Female,72,1
2017-10-07,Female,74,1
2017-10-07,Female,75,1
2017-10-07,Female,79,1
2017-10-07,Female,83,1
2017-10-07,Female,84,1
2017-10-07,Male,1,1
2017-10-07,Male,16,1
2017-10-07,Male,17,3
2017-10-07,Male,21,1
2017-10-07,Male,22,2
2017-10-07,Male,23,2
2017-10-07,Male,24,3
2017-10-07,Male,25,3
2017-10-07,Male,26,3
2017-10-07,Male,29,2
2017-10-07,Male,31,2
2017-10-07,Male,34,1
2017-10-07,Male,4,1
2017-10-07,Male,41,2
2017-10-07,Male,45,1
2017-10-07,Male,46,1
2017-10-07,Male,47,1
2017-10-07,Male,48,1
2017-10-07,Male,51,1
2017-10-07,Male,53,1
2017-10-07,Male,55,1
2017-10-07,Male,56,1
2017-10-07,Male,57,1
2017-10-07,Male,58,1
2017-10-07,Male,60,1
2017-10-07,Male,61,1
2017-10-07,Male,62,2
2017-10-07,Male,68,2
2017-10-07,Male,71,1
2017-10-07,Male,72,1
2017-10-07,Male,73,2
2017-10-07,Male,75,1
2017-10-07,Male,77,1
2017-10-07,Male,8,1
2017-10-07,Male,80,1
2017-10-07,Male,87,1
2017-10-08,Female,21,1
2017-10-08,Female,29,1
2017-10-08,Female,31,2
2017-10-08,Female,33,2
2017-10-08,Female,34,1
2017-10-08,Female,35,2
2017-10-08,Female,36,1
2017-10-08,Female,39,1
2017-10-08,Female,41,1
2017-10-08,Female,44,1
2017-10-08,Female,45,1
2017-10-08,Female,48,2
2017-10-08,Female,49,1
2017-10-08,Female,5,1
2017-10-08,Female,51,1
2017-10-08,Female,55,1
2017-10-08,Female,56,2
2017-10-08,Female,57,1
2017-10-08,Female,63,1
2017-10-08,Female,68,2
2017-10-08,Female,71,2
2017-10-08,Female,72,2
2017-10-08,Female,74,1
2017-10-08,Female,75,1
2017-10-08,Female,83,1
2017-10-08,Female,90,1
2017-10-08,Female,93,1
2017-10-08,Female,94,1
2017-10-08,Male,12,1
2017-10-08,Male,16,1
2017-10-08,Male,17,1
2017-10-08,Male,18,1
2017-10-08,Male,2,1
2017-10-08,Male,20,2
2017-10-08,Male,21,1
2017-10-08,Male,23,1
2017-10-08,Male,25,1
2017-10-08,Male,26,1
2017-10-08,Male,28,1
2017-10-08,Male,31,3
2017-10-08,Male,32,1
2017-10-08,Male,33,1
2017-10-08,Male,34,1
2017-10-08,Male,36,1
2017-10-08,Male,37,1
2017-10-08,Male,38,1
2017-10-08,Male,39,2
2017-10-08,Male,40,3
2017-10-08,Male,42,1
2017-10-08,Male,43,2
2017-10-08,Male,46,2
2017-10-08,Male,47,1
2017-10-08,Male,48,1
2017-10-08,Male,49,2
2017-10-08,Male,50,1
2017-10-08,Male,52,1
2017-10-08,Male,54,1
2017-10-08,Male,58,1
2017-10-08,Male,6,1
2017-10-08,Male,62,1
2017-10-08,Male,64,1
2017-10-08,Male,67,1
2017-10-08,Male,68,1
2017-10-08,Male,73,4
2017-10-08,Male,88,1
2017-10-08,Male,90,1
2017-10-08,Male,93,1
2017-10-09,Female,1,1
2017-10-09,Female,10,1
2017-10-09,Female,19,1
2017-10-09,Female,24,1
2017-10-09,Female,28,1
2017-10-09,Female,29,1
2017-10-09,Female,30,1
2017-10-09,Female,33,1
2017-10-09,Female,35,3
2017-10-09,Female,36,1
2017-10-09,Female,39,1
2017-10-09,Female,4,1
2017-10-09,Female,40,1
2017-10-09,Female,43,1
2017-10-09,Female,45,1
2017-10-09,Female,46,1
2017-10-09,Female,47,1
2017-10-09,Female,6,1
2017-10-09,Female,62,1
2017-10-09,Female,63,1
2017-10-09,Female,65,2
2017-10-09,Female,66,1
2017-10-09,Female,69,2
2017-10-09,Female,72,1
2017-10-09,Female,77,1
2017-10-09,Female,80,1
2017-10-09,Female,82,1
2017-10-09,Female,84,1
2017-10-09,Female,86,1
2017-10-09,Male,14,1
2017-10-09,Male,16,1
2017-10-09,Male,17,1
2017-10-09,Male,19,2
2017-10-09,Male,20,2
2017-10-09,Male,26,2
2017-10-09,Male,27,2
2017-10-09,Male,28,1
2017-10-09,Male,29,2
2017-10-09,Male,30,1
2017-10-09,Male,31,1
2017-10-09,Male,34,2
2017-10-09,Male,36,1
2017-10-09,Male,39,1
2017-10-09,Male,4,2
2017-10-09,Male,41,3
2017-10-09,Male,44,2
2017-10-09,Male,46,1
2017-10-09,Male,48,1
2017-10-09,Male,49,1
2017-10-09,Male,50,1
2017-10-09,Male,53,1
2017-10-09,Male,55,1
2017-10-09,Male,56,2
2017-10-09,Male,57,1
2017-10-09,Male,59,1
2017-10-09,Male,60,1
2017-10-09,Male,61,1
2017-10-09,Male,62,2
2017-10-09,Male,64,1
2017-10-09,Male,65,1
2017-10-09,Male,71,1
2017-10-09,Male,81,1
2017-10-09,Male,82,1
2017-10-09,Male,83,1
2017-10-09,Male,84,1
2017-10-10,Female,1,1
2017-10-10,Female,14,1
2017-10-10,Female,15,1
2017-10-10,Female,16,2
2017-10-10,Female,18,2
2017-10-10,Female,2,1
2017-10-10,Female,20,1
2017-10-10,Female,22,1
2017-10-10,Female,27,1
2017-10-10,Female,29,1
2017-10-10,Female,33,1
2017-10-10,Female,39,1
2017-10-10,Female,40,1
2017-10-10,Female,41,1
2017-10-10,Female,45,1
2017-10-10,Female,52,1
2017-10-10,Female,53,1
2017-10-10,Female,56,1
2017-10-10,Female,60,1
2017-10-10,Female,66,1
2017-10-10,Female,68,2
2017-10-10,Female,69,1
2017-10-10,Female,71,1
2017-10-10,Female,73,1
2017-10-10,Female,81,1
2017-10-10,Female,83,1
2017-10-10,Female,86,1
2017-10-10,Male,0,1
2017-10-10,Male,15,2
2017-10-10,Male,18,2
2017-10-10,Male,22,1
2017-10-10,Male,23,2
2017-10-10,Male,24,1
2017-10-10,Male,27,2
2017-10-10,Male,28,1
2017-10-10,Male,29,1
2017-10-10,Male,3,1
2017-10-10,Male,30,1
2017-10-10,Male,32,1
2017-10-10,Male,33,1
2017-10-10,Male,34,4
2017-10-10,Male,36,1
2017-10-10,Male,37,1
2017-10-10,Male,39,2
2017-10-10,Male,4,1
2017-10-10,Male,40,1
2017-10-10,Male,42,1
2017-10-10,Male,45,1
2017-10-10,Male,46,2
2017-10-10,Male,49,1
2017-10-10,Male,53,1
2017-10-10,Male,54,2
2017-10-10,Male,56,2
2017-10-10,Male,57,1
2017-10-10,Male,58,1
2017-10-10,Male,59,1
2017-10-10,Male,6,1
2017-10-10,Male,60,1
2017-10-10,Male,63,1
2017-10-10,Male,64,2
2017-10-10,Male,70,1
2017-10-10,Male,71,1
2017-10-10,Male,72,2
2017-10-10,Male,78,1
2017-10-10,Male,79,2
2017-10-10,Male,80,1
2017-10-11,Female,17,1
2017-10-11,Female,18,1
2017-10-11,Female,21,1
2017-10-11,Female,30,1
2017-10-11,Female,33,1
2017-10-11,Female,34,1
2017-10-11,Female,37,1
2017-10-11,Female,40,2
2017-10-11,Female,46,2
2017-10-11,Female,47,1
2017-10-11,Female,49,1
2017-10-11,Female,50,1
2017-10-11,Female,54,1
2017-10-11,Female,55,1
2017-10-11,Female,57,1
2017-10-11,Female,58,1
2017-10-11,Female,59,1
2017-10-11,Female,62,1
2017-10-11,Female,65,1
2017-10-11,Female,66,1
2017-10-11,Female,67,1
2017-10-11,Female,68,1
2017-10-11,Female,72,1
2017-10-11,Female,74,1
2017-10-11,Female,80,1
2017-10-11,Female,86,1
2017-10-11,Male,14,1
2017-10-11,Male,16,1
2017-10-11,Male,17,1
2017-10-11,Male,18,1
2017-10-11,Male,19,1
2017-10-11,Male,2,2
2017-10-11,Male,21,2
2017-10-11,Male,25,1
2017-10-11,Male,30,1
2017-10-11,Male,34,1
2017-10-11,Male,35,2
2017-10-11,Male,36,2
2017-10-11,Male,37,1
2017-10-11,Male,38,1
2017-10-11,Male,39,1
2017-10-11,Male,4,1
2017-10-11,Male,41,1
2017-10-11,Male,44,1
2017-10-11,Male,45,1
2017-10-11,Male,46,2
2017-10-11,Male,47,1
2017-10-11,Male,48,2
2017-10-11,Male,49,2
2017-10-11,Male,51,1
2017-10-11,Male,53,1
2017-10-11,Male,58,1
2017-10-11,Male,59,2
2017-10-11,Male,61,1
2017-10-11,Male,62,2
2017-10-11,Male,64,1
2017-10-11,Male,65,1
2017-10-11,Male,67,1
2017-10-11,Male,68,1
2017-10-11,Male,70,1
2017-10-11,Male,71,1
2017-10-11,Male,72,1
2017-10-11,Male,77,2
2017-10-11,Male,82,1
2017-10-11,Male,83,1
2017-10-11,Male,85,1
2017-10-11,Male,87,2
2017-10-11,Male,93,1
2017-10-12,Female,17,1
2017-10-12,Female,2,1
2017-10-12,Female,20,1
2017-10-12,Female,21,1
2017-10-12,Female,22,2
2017-10-12,Female,23,1
2017-10-12,Female,24,2
2017-10-12,Female,28,2
2017-10-12,Female,32,2
2017-10-12,Female,33,1
2017-10-12,Female,38,1
2017-10-12,Female,39,1
2017-10-12,Female,4,1
2017-10-12,Female,48,1
2017-10-12,Female,49,1
2017-10-12,Female,51,1
2017-10-12,Female,53,1
2017-10-12,Female,55,3
2017-10-12,Female,56,1
2017-10-12,Female,58,1
2017-10-12,Female,61,1
2017-10-12,Female,62,2
2017-10-12,Female,70,1
2017-10-12,Female,75,1
2017-10-12,Female,76,1
2017-10-12,Female,79,1
2017-10-12,Female,81,1
2017-10-12,Female,85,1
2017-10-12,Female,92,1
2017-10-12,Male,14,5
2017-10-12,Male,19,1
2017-10-12,Male,20,3
2017-10-12,Male,23,1
2017-10-12,Male,25,6
2017-10-12,Male,26,4
2017-10-12,Male,27,2
2017-10-12,Male,28,1
2017-10-12,Male,29,2
2017-10-12,Male,30,1
2017-10-12,Male,32,1
2017-10-12,Male,33,1
2017-10-12,Male,35,1
2017-10-12,Male,36,1
2017-10-12,Male,40,1
2017-10-12,Male,43,1
2017-10-12,Male,44,1
2017-10-12,Male,46,1
2017-10-12,Male,52,1
2017-10-12,Male,53,1
2017-10-12,Male,55,1
2017-10-12,Male,57,1
2017-10-12,Male,59,1
2017-10-12,Male,61,1
2017-10-12,Male,62,2
2017-10-12,Male,63,1
2017-10-12,Male,65,1
2017-10-12,Male,66,1
2017-10-12,Male,69,1
2017-10-12,Male,72,2
2017-10-12,Male,73,1
2017-10-12,Male,74,1
2017-10-12,Male,78,1
2017-10-12,Male,79,2
2017-10-12,Male,81,1
2017-10-12,Male,87,1
2017-10-12,Male,90,1
2017-10-12,Male,91,1
2017-10-13,Female,17,2
2017-10-13,Female,2,1
2017-10-13,Female,26,1
2017-10-13,Female,27,1
2017-10-13,Female,28,1
2017-10-13,Female,32,1
2017-10-13,Female,33,2
2017-10-13,Female,40,1
2017-10-13,Female,44,1
2017-10-13,Female,47,1
2017-10-13,Female,48,1
2017-10-13,Female,49,1
2017-10-13,Female,55,1
2017-10-13,Female,56,1
2017-10-13,Female,58,1
2017-10-13,Female,6,1
2017-10-13,Female,60,1
2017-10-13,Female,62,1
2017-10-13,Female,64,1
2017-10-13,Female,65,1
2017-10-13,Female,72,1
2017-10-13,Female,74,1
2017-10-13,Female,76,2
2017-10-13,Female,78,1
2017-10-13,Female,79,1
2017-10-13,Female,8,1
2017-10-13,Female,80,1
2017-10-13,Female,83,1
2017-10-13,Female,84,1
2017-10-13,Female,85,1
2017-10-13,Female,87,1
2017-10-13,Male,10,1
2017-10-13,Male,13,2
2017-10-13,Male,15,1
2017-10-13,Male,17,1
2017-10-13,Male,18,2
2017-10-13,Male,20,3
2017-10-13,Male,21,1
2017-10-13,Male,23,4
2017-10-13,Male,24,1
2017-10-13,Male,25,2
2017-10-13,Male,26,3
2017-10-13,Male,27,3
2017-10-13,Male,28,1
2017-10-13,Male,31,1
2017-10-13,Male,35,1
2017-10-13,Male,36,1
2017-10-13,Male,37,1
2017-10-13,Male,38,1
2017-10-13,Male,4,1
2017-10-13,Male,41,1
2017-10-13,Male,42,1
2017-10-13,Male,46,1
2017-10-13,Male,48,1
2017-10-13,Male,50,1
2017-10-13,Male,51,2
2017-10-13,Male,54,1
2017-10-13,Male,57,1
2017-10-13,Male,58,1
2017-10-13,Male,6,1
2017-10-13,Male,60,1
2017-10-13,Male,62,2
2017-10-13,Male,63,1
2017-10-13,Male,64,1
2017-10-13,Male,71,1
2017-10-13,Male,78,1
2017-10-13,Male,82,1
2017-10-13,Male,91,1
2017-10-13,Male,93,1
2017-10-14,Female,1,1
2017-10-14,Female,14,2
2017-10-14,Female,23,1
2017-10-14,Female,25,1
2017-10-14,Female,26,1
2017-10-14,Female,3,2
2017-10-14,Female,35,3
2017-10-14,Female,36,2
2017-10-14,Female,37,1
2017-10-14,Female,39,1
2017-10-14,Female,4,1
2017-10-14,Female,40,1
2017-10-14,Female,48,1
2017-10-14,Female,49,1
2017-10-14,Female,50,2
2017-10-14,Female,56,2
2017-10-14,Female,60,1
2017-10-14,Female,61,1
2017-10-14,Female,66,1
2017-10-14,Female,68,1
2017-10-14,Female,70,1
2017-10-14,Female,72,1
2017-10-14,Female,74,2
2017-10-14,Female,79,1
2017-10-14,Female,82,1
2017-10-14,Female,85,1
2017-10-14,Female,87,1
2017-10-14,Female,94,1
2017-10-14,Male,0,1
2017-10-14,Male,11,1
2017-10-14,Male,12,1
2017-10-14,Male,15,1
2017-10-14,Male,16,1
2017-10-14,Male,17,1
2017-10-14,Male,20,1
2017-10-14,Male,22,2
2017-10-14,Male,23,2
2017-10-14,Male,25,1
2017-10-14,Male,26,1
2017-10-14,Male,27,2
2017-10-14,Male,3,1
2017-10-14,Male,33,1
2017-10-14,Male,35,3
2017-10-14,Male,38,1
2017-10-14,Male,39,1
2017-10-14,Male,4,1
2017-10-14,Male,41,2
2017-10-14,Male,44,2
2017-10-14,Male,46,1
2017-10-14,Male,50,1
2017-10-14,Male,51,3
2017-10-14,Male,55,3
2017-10-14,Male,57,1
2017-10-14,Male,58,1
2017-10-14,Male,59,1
2017-10-14,Male,6,1
2017-10-14,Male,61,1
2017-10-14,Male,62,1
2017-10-14,Male,65,1
2017-10-14,Male,66,1
2017-10-14,Male,72,1
2017-10-14,Male,76,1
2017-10-14,Male,77,3
2017-10-14,Male,80,2
2017-10-14,Male,82,1
2017-10-14,Male,83,1
2017-10-14,Male,88,1
2017-10-14,Male,93,1
2017-10-15,Female,21,1
2017-10-15,Female,23,1
2017-10-15,Female,27,1
2017-10-15,Female,29,1
2017-10-15,Female,31,1
2017-10-15,Female,33,1
2017-10-15,Female,40,2
2017-10-15,Female,44,1
2017-10-15,Female,48,1
2017-10-15,Female,49,1
2017-10-15,Female,50,2
2017-10-15,Female,63,1
2017-10-15,Female,65,1
2017-10-15,Female,68,1
2017-10-15,Female,71,1
2017-10-15,Female,74,1
2017-10-15,Female,79,1
2017-10-15,Female,85,1
2017-10-15,Female,90,1
2017-10-15,Male,17,1
2017-10-15,Male,18,2
2017-10-15,Male,19,4
2017-10-15,Male,20,3
2017-10-15,Male,21,2
2017-10-15,Male,22,1
2017-10-15,Male,23,2
2017-10-15,Male,24,2
2017-10-15,Male,26,2
2017-10-15,Male,28,1
2017-10-15,Male,29,1
2017-10-15,Male,30,2
2017-10-15,Male,31,1
2017-10-15,Male,33,1
2017-10-15,Male,34,2
2017-10-15,Male,35,3
2017-10-15,Male,37,1
2017-10-15,Male,4,1
2017-10-15,Male,41,1
2017-10-15,Male,42,2
2017-10-15,Male,43,1
2017-10-15,Male,44,1
2017-10-15,Male,48,1
2017-10-15,Male,51,1
2017-10-15,Male,55,1
2017-10-15,Male,56,3
2017-10-15,Male,57,1
2017-10-15,Male,59,1
2017-10-15,Male,60,1
2017-10-15,Male,64,1
2017-10-15,Male,65,1
2017-10-15,Male,66,1
2017-10-15,Male,7,1
2017-10-15,Male,70,1
2017-10-15,Male,71,1
2017-10-15,Male,74,3
2017-10-15,Male,75,2
2017-10-15,Male,76,1
2017-10-15,Male,77,3
2017-10-15,Male,78,1
2017-10-15,Male,80,1
2017-10-15,Male,81,1
2017-10-15,Male,84,2
2017-10-16,Female,13,1
2017-10-16,Female,14,1
2017-10-16,Female,18,1
2017-10-16,Female,2,2
2017-10-16,Female,25,1
2017-10-16,Female,30,1
2017-10-16,Female,31,2
2017-10-16,Female,34,1
2017-10-16,Female,36,1
2017-10-16,Female,42,1
2017-10-16,Female,43,1
2017-10-16,Female,44,1
2017-10-16,Female,46,1
2017-10-16,Female,47,1
2017-10-16,Female,48,1
2017-10-16,Female,51,1
2017-10-16,Female,52,1
2017-10-16,Female,53,1
2017-10-16,Female,54,2
2017-10-16,Female,55,1
2017-10-16,Female,61,1
2017-10-16,Female,62,1
2017-10-16,Female,68,1
2017-10-16,Female,69,1
2017-10-16,Female,72,1
2017-10-16,Female,75,2
2017-10-16,Female,77,1
2017-10-16,Female,79,1
2017-10-16,Female,81,1
2017-10-16,Female,84,1
2017-10-16,Female,85,1
2017-10-16,Female,87,1
2017-10-16,Female,92,1
2017-10-16,Female,93,1
2017-10-16,Male,12,1
2017-10-16,Male,14,1
2017-10-16,Male,15,1
2017-10-16,Male,18,1
2017-10-16,Male,22,2
2017-10-16,Male,24,2
2017-10-16,Male,25,2
2017-10-16,Male,26,1
2017-10-16,Male,28,1
2017-10-16,Male,31,3
2017-10-16,Male,33,2
2017-10-16,Male,35,1
2017-10-16,Male,37,2
2017-10-16,Male,41,3
2017-10-16,Male,46,3
2017-10-16,Male,48,1
2017-10-16,Male,49,3
2017-10-16,Male,50,1
2017-10-16,Male,51,1
2017-10-16,Male,53,1
2017-10-16,Male,56,3
2017-10-16,Male,59,1
2017-10-16,Male,6,1
2017-10-16,Male,61,1
2017-10-16,Male,63,2
2017-10-16,Male,64,1
2017-10-16,Male,67,1
2017-10-16,Male,71,1
2017-10-16,Male,76,1
2017-10-16,Male,79,1
2017-10-16,Male,80,1
2017-10-16,Male,81,1
2017-10-16,Male,85,1
2017-10-16,Male,93,1
2017-10-17,Female,12,1
2017-10-17,Female,17,1
2017-10-17,Female,2,1
2017-10-17,Female,25,2
2017-10-17,Female,26,1
2017-10-17,Female,28,1
2017-10-17,Female,29,2
2017-10-17,Female,30,1
2017-10-17,Female,31,2
2017-10-17,Female,36,1
2017-10-17,Female,39,1
2017-10-17,Female,40,2
2017-10-17,Female,44,1
2017-10-17,Female,48,1
2017-10-17,Female,51,1
2017-10-17,Female,56,1
2017-10-17,Female,59,1
2017-10-17,Female,61,1
2017-10-17,Female,63,1
2017-10-17,Female,65,1
2017-10-17,Female,67,1
2017-10-17,Female,70,1
2017-10-17,Female,71,1
2017-10-17,Female,82,1
2017-10-17,Female,85,1
2017-10-17,Female,89,1
2017-10-17,Female,93,1
2017-10-17,Male,12,1
2017-10-17,Male,15,1
2017-10-17,Male,16,1
2017-10-17,Male,17,2
2017-10-17,Male,18,2
2017-10-17,Male,19,4
2017-10-17,Male,2,1
2017-10-17,Male,20,2
2017-10-17,Male,23,3
2017-10-17,Male,24,2
2017-10-17,Male,25,2
2017-10-17,Male,26,1
2017-10-17,Male,29,2
2017-10-17,Male,30,2
2017-10-17,Male,31,1
2017-10-17,Male,33,1
2017-10-17,Male,34,1
2017-10-17,Male,35,1
2017-10-17,Male,36,1
2017-10-17,Male,39,1
2017-10-17,Male,43,1
2017-10-17,Male,45,1
2017-10-17,Male,46,1
2017-10-17,Male,48,1
2017-10-17,Male,49,1
2017-10-17,Male,51,2
2017-10-17,Male,56,1
2017-10-17,Male,57,1
2017-10-17,Male,58,1
2017-10-17,Male,59,1
2017-10-17,Male,64,1
2017-10-17,Male,66,2
2017-10-17,Male,68,1
2017-10-17,Male,69,1
2017-10-17,Male,70,1
2017-10-17,Male,71,1
2017-10-17,Male,73,1
2017-10-17,Male,74,1
2017-10-17,Male,75,1
2017-10-17,Male,76,1
2017-10-17,Male,80,1
2017-10-17,Male,81,2
2017-10-17,Male,86,1
2017-10-17,Male,90,2
2017-10-18,Female,17,1
2017-10-18,Female,22,1
2017-10-18,Female,23,1
2017-10-18,Female,31,2
2017-10-18,Female,32,1
2017-10-18,Female,33,1
2017-10-18,Female,36,1
2017-10-18,Female,42,1
2017-10-18,Female,49,1
2017-10-18,Female,57,1
2017-10-18,Female,63,1
2017-10-18,Female,64,1
2017-10-18,Female,68,1
2017-10-18,Female,73,1
2017-10-18,Male,12,2
2017-10-18,Male,15,2
2017-10-18,Male,16,3
2017-10-18,Male,17,3
2017-10-18,Male,18,3
2017-10-18,Male,20,1
2017-10-18,Male,21,1
2017-10-18,Male,22,1
2017-10-18,Male,23,1
2017-10-18,Male,24,1
2017-10-18,Male,26,2
2017-10-18,Male,27,1
2017-10-18,Male,28,1
2017-10-18,Male,29,2
2017-10-18,Male,3,2
2017-10-18,Male,31,3
2017-10-18,Male,32,1
2017-10-18,Male,33,4
2017-10-18,Male,34,2
2017-10-18,Male,36,2
2017-10-18,Male,37,1
2017-10-18,Male,38,1
2017-10-18,Male,39,1
2017-10-18,Male,41,1
2017-10-18,Male,42,2
2017-10-18,Male,43,3
2017-10-18,Male,47,1
2017-10-18,Male,48,1
2017-10-18,Male,50,1
2017-10-18,Male,53,1
2017-10-18,Male,55,3
2017-10-18,Male,57,1
2017-10-18,Male,59,1
2017-10-18,Male,61,1
2017-10-18,Male,62,1
2017-10-18,Male,63,2
2017-10-18,Male,65,1
2017-10-18,Male,66,2
2017-10-18,Male,67,1
2017-10-18,Male,70,2
2017-10-18,Male,71,1
2017-10-18,Male,72,1
2017-10-18,Male,73,1
2017-10-18,Male,75,1
2017-10-18,Male,81,2
2017-10-19,Female,24,1
2017-10-19,Female,25,1
2017-10-19,Female,26,1
2017-10-19,Female,27,1
2017-10-19,Female,28,1
2017-10-19,Female,34,1
2017-10-19,Female,37,1
2017-10-19,Female,38,1
2017-10-19,Female,40,1
2017-10-19,Female,42,1
2017-10-19,Female,43,1
2017-10-19,Female,50,1
2017-10-19,Female,51,1
2017-10-19,Female,53,1
2017-10-19,Female,54,1
2017-10-19,Female,58,1
2017-10-19,Female,72,1
2017-10-19,Female,73,1
2017-10-19,Female,74,1
2017-10-19,Female,80,1
2017-10-19,Female,83,1
2017-10-19,Female,89,2
2017-10-19,Female,95,1
2017-10-19,Male,10,1
2017-10-19,Male,13,1
2017-10-19,Male,17,1
2017-10-19,Male,20,1
2017-10-19,Male,22,1
2017-10-19,Male,24,3
2017-10-19,Male,27,1
2017-10-19,Male,29,3
2017-10-19,Male,3,1
2017-10-19,Male,30,1
2017-10-19,Male,31,2
2017-10-19,Male,32,2
2017-10-19,Male,35,1
2017-10-19,Male,37,2
2017-10-19,Male,38,1
2017-10-19,Male,39,1
2017-10-19,Male,40,1
2017-10-19,Male,42,3
2017-10-19,Male,43,3
2017-10-19,Male,46,1
2017-10-19,Male,47,1
2017-10-19,Male,50,2
2017-10-19,Male,51,1
2017-10-19,Male,52,2
2017-10-19,Male,53,1
2017-10-19,Male,54,1
2017-10-19,Male,55,1
2017-10-19,Male,56,1
2017-10-19,Male,57,2
2017-10-19,Male,63,3
2017-10-19,Male,65,3
2017-10-19,Male,66,1
2017-10-19,Male,68,1
2017-10-19,Male,69,3
2017-10-19,Male,70,1
2017-10-19,Male,73,1
2017-10-19,Male,74,1
2017-10-19,Male,75,1
2017-10-19,Male,76,1
2017-10-19,Male,82,2
2017-10-19,Male,83,1
2017-10-19,Male,86,1
2017-10-19,Male,9,1
2017-10-19,Male,93,1
2017-10-20,Female,1,1
2017-10-20,Female,10,1
2017-10-20,Female,14,3
2017-10-20,Female,18,1
2017-10-20,Female,21,1
2017-10-20,Female,22,1
2017-10-20,Female,24,1
2017-10-20,Female,26,1
2017-10-20,Female,27,1
2017-10-20,Female,31,1
2017-10-20,Female,33,1
2017-10-20,Female,37,1
2017-10-20,Female,39,1
2017-10-20,Female,42,1
2017-10-20,Female,45,1
2017-10-20,Female,54,1
2017-10-20,Female,55,1
2017-10-20,Female,60,1
2017-10-20,Female,61,2
2017-10-20,Female,63,1
2017-10-20,Female,66,1
2017-10-20,Female,72,1
2017-10-20,Female,74,1
2017-10-20,Female,78,1
2017-10-20,Female,94,1
2017-10-20,Male,12,1
2017-10-20,Male,14,2
2017-10-20,Male,17,1
2017-10-20,Male,19,1
2017-10-20,Male,2,4
2017-10-20,Male,21,2
2017-10-20,Male,22,1
2017-10-20,Male,24,2
2017-10-20,Male,25,1
2017-10-20,Male,27,1
2017-10-20,Male,28,1
2017-10-20,Male,29,4
2017-10-20,Male,30,2
2017-10-20,Male,31,2
2017-10-20,Male,32,2
2017-10-20,Male,34,1
2017-10-20,Male,36,2
2017-10-20,Male,42,1
2017-10-20,Male,43,1
2017-10-20,Male,46,2
2017-10-20,Male,48,1
2017-10-20,Male,49,1
2017-10-20,Male,50,1
2017-10-20,Male,57,1
2017-10-20,Male,58,1
2017-10-20,Male,59,2
2017-10-20,Male,64,1
2017-10-20,Male,65,1
2017-10-20,Male,67,2
2017-10-20,Male,68,1
2017-10-20,Male,69,1
2017-10-20,Male,70,1
2017-10-20,Male,71,1
2017-10-20,Male,73,1
2017-10-20,Male,75,1
2017-10-20,Male,80,2
2017-10-20,Male,81,1
2017-10-20,Male,83,2
2017-10-20,Male,85,1
2017-10-20,Male,86,1
2017-10-20,Male,9,1
2017-10-20,Male,93,1
2017-10-20,Male,94,1
2017-10-21,Female,16,1
2017-10-21,Female,17,1
2017-10-21,Female,28,2
2017-10-21,Female,29,1
2017-10-21,Female,3,1
2017-10-21,Female,30,1
2017-10-21,Female,34,3
2017-10-21,Female,35,1
2017-10-21,Female,41,1
2017-10-21,Female,42,1
2017-10-21,Female,46,1
2017-10-21,Female,47,1
2017-10-21,Female,48,1
2017-10-21,Female,49,1
2017-10-21,Female,5,1
2017-10-21,Female,51,1
2017-10-21,Female,58,1
2017-10-21,Female,59,1
2017-10-21,Female,60,2
2017-10-21,Female,62,1
2017-10-21,Female,67,1
2017-10-21,Female,68,1
2017-10-21,Female,73,1
2017-10-21,Female,74,1
2017-10-21,Female,76,2
2017-10-21,Female,79,2
2017-10-21,Female,8,1
2017-10-21,Female,85,1
2017-10-21,Female,88,1
2017-10-21,Female,90,1
2017-10-21,Female,92,1
2017-10-21,Female,93,1
2017-10-21,Male,1,1
2017-10-21,Male,13,1
2017-10-21,Male,15,1
2017-10-21,Male,16,1
2017-10-21,Male,18,1
2017-10-21,Male,19,2
2017-10-21,Male,20,1
2017-10-21,Male,21,2
2017-10-21,Male,22,1
2017-10-21,Male,24,1
2017-10-21,Male,26,1
2017-10-21,Male,27,1
2017-10-21,Male,29,1
2017-10-21,Male,3,1
2017-10-21,Male,30,1
2017-10-21,Male,31,1
2017-10-21,Male,32,1
2017-10-21,Male,34,2
2017-10-21,Male,35,1
2017-10-21,Male,36,1
2017-10-21,Male,40,1
